"model","condition_label","graph_id","layer","R","R_z","R_z_clip"
"Llama","Update negative",19,8,0.0271786004304886,-0.480313067898742,-0.480313067898742
"Llama","Update negative",19,9,0.114175766706467,-0.224778100491558,-0.224778100491558
"Llama","Update negative",19,10,0.233608663082123,0.12602966244044,0.12602966244044
"Llama","Update negative",19,11,0.41051509976387,0.645653260158402,0.645653260158402
"Llama","Update negative",19,12,0.560841739177704,1.0872045720849,1.0872045720849
"Llama","Update negative",19,13,0.589542388916016,1.1715063937348,1.1715063937348
"Llama","Update negative",19,14,0.597249746322632,1.19414505437172,1.19414505437172
"Llama","Update negative",19,15,0.0864707231521606,-0.306155548800688,-0.306155548800688
"Llama","Update negative",20,0,-0.00281474366784096,-0.460058920395131,-0.460058920395131
"Llama","Update negative",20,1,0.0345407575368881,-0.346462250413842,-0.346462250413842
"Llama","Update negative",20,2,-0.0144059928134084,-0.495307471783681,-0.495307471783681
"Llama","Update negative",20,3,0.0388156361877918,-0.333462505700062,-0.333462505700062
"Llama","Update negative",20,4,-0.0100413598120213,-0.482034787475934,-0.482034787475934
"Llama","Update negative",20,5,-0.0507208481431007,-0.605739576915845,-0.605739576915845
"Llama","Update negative",20,6,0.0400422662496567,-0.329732369954777,-0.329732369954777
"Llama","Update negative",20,7,-0.0353442393243313,-0.558979889558311,-0.558979889558311
"Llama","Update negative",20,8,-0.0157751888036728,-0.499471145139135,-0.499471145139135
"Llama","Update negative",20,9,0.0878846868872643,-0.184245373581983,-0.184245373581983
"Llama","Update negative",20,10,0.0536235421895981,-0.288432222155421,-0.288432222155421
"Llama","Update negative",20,11,0.068295992910862,-0.243813853009054,-0.243813853009054
"Llama","Update negative",20,12,0.0264743976294994,-0.370991746600442,-0.370991746600442
"Llama","Update negative",20,13,0.0354919582605362,-0.343569684895901,-0.343569684895901
"Llama","Update negative",20,14,0.227252840995789,0.239567925599859,0.239567925599859
"Llama","Update negative",20,15,0.885303020477295,2.2406736974112,2.2406736974112
"Llama","Update negative",21,0,-0.0116823129355907,-0.0654527350174975,-0.0654527350174975
"Llama","Update negative",21,1,-0.0703279674053192,-0.42583938043972,-0.42583938043972
"Llama","Update negative",21,2,-0.00958907976746559,-0.0525894924402228,-0.0525894924402228
"Llama","Update negative",21,3,0.0315327495336533,0.200110528549484,0.200110528549484
"Llama","Update negative",21,4,0.0656904950737953,0.410015174370289,0.410015174370289
"Llama","Update negative",21,5,0.0377089343965054,0.238064142749146,0.238064142749146
"Llama","Update negative",21,6,0.0886110663414001,0.550865640870869,0.550865640870869
"Llama","Update negative",21,7,0.0350248143076897,0.221569808369811,0.221569808369811
"Llama","Update negative",21,8,-0.0490019954741001,-0.294787974258761,-0.294787974258761
"Llama","Update negative",21,9,0.0204458311200142,0.131979694793955,0.131979694793955
"Llama","Update negative",21,10,0.0433920919895172,0.272988027883868,0.272988027883868
"Llama","Update negative",21,11,-0.016742043197155,-0.0965455624775043,-0.0965455624775043
"Llama","Update negative",21,12,0.0101413428783417,0.0686570158369667,0.0686570158369667
"Llama","Update negative",21,13,-0.0827385038137436,-0.502104052128755,-0.502104052128755
"Llama","Update negative",21,14,-0.325163125991821,-1.99184096690057,-1.99184096690057
"Llama","Update negative",21,15,-0.671795308589935,-4.12194950795878,-2.5
"Llama","Update negative",22,0,-0.0296926200389862,0.171765667306138,0.171765667306138
"Llama","Update negative",22,1,0.0466261208057404,0.402379667560995,0.402379667560995
"Llama","Update negative",22,2,0.0311300829052925,0.355554952572657,0.355554952572657
"Llama","Update negative",22,3,0.0794399008154869,0.50153378079416,0.50153378079416
"Llama","Update negative",22,4,0.0400031842291355,0.382366995962122,0.382366995962122
"Llama","Update negative",22,5,0.100284941494465,0.564521693897111,0.564521693897111
"Llama","Update negative",22,6,0.0192252397537231,0.319581828917804,0.319581828917804
"Llama","Update negative",22,7,0.0429681874811649,0.391326410820791,0.391326410820791
"Llama","Update negative",22,8,-0.0172049142420292,0.209500039702312,0.209500039702312
"Llama","Update negative",22,9,0.00889170914888382,0.288356774584342,0.288356774584342
"Llama","Update negative",22,10,0.0723908320069313,0.480233456155417,0.480233456155417
"Llama","Update negative",22,11,-0.0489215105772018,0.113661310258336,0.113661310258336
"Llama","Update negative",22,12,-0.0412250161170959,0.136917975079307,0.136917975079307
"Llama","Update negative",22,13,-0.0891748145222664,-0.00797297436819567,-0.00797297436819567
"Llama","Update negative",22,14,-0.717325210571289,-1.9060686975309,-1.9060686975309
"Llama","Update negative",22,15,-1.30445885658264,-3.68022321439297,-2.5
"Llama","Update negative",23,0,0.0133703425526619,-0.899043643982218,-0.899043643982218
"Llama","Update negative",23,1,0.0620016604661942,-0.635031746790328,-0.635031746790328
"Llama","Update negative",23,2,0.0569340959191322,-0.662542770295613,-0.662542770295613
"Llama","Update negative",23,3,0.0574074052274227,-0.659973247325609,-0.659973247325609
"Llama","Update negative",23,4,0.0855968818068504,-0.506936942493942,-0.506936942493942
"Llama","Update negative",23,5,0.115105420351028,-0.346739654436474,-0.346739654436474
"Llama","Update negative",23,6,0.202582657337189,0.128160724345864,0.128160724345864
"Llama","Update negative",23,7,0.239798873662949,0.330201801989239,0.330201801989239
"Llama","Update negative",23,8,0.131227150559425,-0.259217276657148,-0.259217276657148
"Llama","Update negative",23,9,0.217137694358826,0.207177767326541,0.207177767326541
"Llama","Update negative",23,10,0.185282379388809,0.0342401933164602,0.0342401933164602
"Llama","Update negative",23,11,0.205797851085663,0.145615513518623,0.145615513518623
"Llama","Update negative",23,12,0.221944749355316,0.233274524806685,0.233274524806685
"Llama","Update negative",23,13,0.330387145280838,0.821991506222572,0.821991506222572
"Llama","Update negative",23,14,-0.209476560354233,-2.10884498484645,-2.10884498484645
"Llama","Update negative",23,15,-0.0762467384338379,-1.38556090461071,-1.38556090461071
"Llama","Update negative",24,0,0.0237536020576954,0.127439431480789,0.127439431480789
"Llama","Update negative",24,1,0.0294934418052435,0.155854908902784,0.155854908902784
"Llama","Update negative",24,2,-0.0338574685156345,-0.157768195758759,-0.157768195758759
"Llama","Update negative",24,3,0.00643759593367577,0.041715334171905,0.041715334171905
"Llama","Update negative",24,4,-0.0129898302257061,-0.0544614954399693,-0.0544614954399693
"Llama","Update negative",24,5,0.0161713138222694,0.0899027841810375,0.0899027841810375
"Llama","Update negative",24,6,-0.0362111292779446,-0.169420157693589,-0.169420157693589
"Llama","Update negative",24,7,-0.0643639639019966,-0.308792731111976,-0.308792731111976
"Llama","Update negative",24,8,-0.0917506366968155,-0.444372366901839,-0.444372366901839
"Llama","Update negative",24,9,-0.246771693229675,-1.21181493073388,-1.21181493073388
"Llama","Update negative",24,10,-0.215875163674355,-1.0588595039953,-1.0588595039953
"Llama","Update negative",24,11,-0.0686827152967453,-0.330173011424003,-0.330173011424003
"Llama","Update negative",24,12,-0.258776426315308,-1.2712452000367,-1.2712452000367
"Llama","Update negative",24,13,-0.337574332952499,-1.66133973846107,-1.66133973846107
"Llama","Update negative",24,14,0.407992452383041,2.02964068731504,2.02964068731504
"Llama","Update negative",24,15,-0.248916387557983,-1.22243238974728,-1.22243238974728
"Llama","Update negative",25,0,0.00477748457342386,-0.553744964115096,-0.553744964115096
"Llama","Update negative",25,1,0.00960713438689709,-0.537664723398593,-0.537664723398593
"Llama","Update negative",25,2,-0.0787348672747612,-0.831797985014011,-0.831797985014011
"Llama","Update negative",25,3,-0.129440665245056,-1.00062211690244,-1.00062211690244
"Llama","Update negative",25,4,-0.0457011163234711,-0.721812647032798,-0.721812647032798
"Llama","Update negative",25,5,-0.202723354101181,-1.24461564079556,-1.24461564079556
"Llama","Update negative",25,6,-0.0394768975675106,-0.701089211642347,-0.701089211642347
"Llama","Update negative",25,7,-0.104354947805405,-0.917099627580239,-0.917099627580239
"Llama","Update negative",25,8,0.0350510254502296,-0.452949700805965,-0.452949700805965
"Llama","Update negative",25,9,0.114848256111145,-0.187266115640386,-0.187266115640386
"Llama","Update negative",25,10,0.236582159996033,0.218044942806915,0.218044942806915
"Llama","Update negative",25,11,0.429301202297211,0.859699868224429,0.859699868224429
"Llama","Update negative",25,12,0.575792372226715,1.34743984240168,1.34743984240168
"Llama","Update negative",25,13,0.607014298439026,1.45139273930246,1.45139273930246
"Llama","Update negative",25,14,0.636611461639404,1.54993601410884,1.54993601410884
"Llama","Update negative",25,15,0.165339529514313,-0.0191562398185978,-0.0191562398185978
"Llama","Update negative",26,0,-0.0028866424690932,-0.458255656980314,-0.458255656980314
"Llama","Update negative",26,1,0.0353414639830589,-0.33432811907774,-0.33432811907774
"Llama","Update negative",26,2,-0.0103379506617785,-0.482411242076545,-0.482411242076545
"Llama","Update negative",26,3,0.0417443849146366,-0.313571186546215,-0.313571186546215
"Llama","Update negative",26,4,-0.0114694964140654,-0.486079477103581,-0.486079477103581
"Llama","Update negative",26,5,-0.0533947795629501,-0.6219924897717,-0.6219924897717
"Llama","Update negative",26,6,0.0399479418992996,-0.319394879648871,-0.319394879648871
"Llama","Update negative",26,7,-0.0316997841000557,-0.551661845069504,-0.551661845069504
"Llama","Update negative",26,8,-0.0293392986059189,-0.544009644040158,-0.544009644040158
"Llama","Update negative",26,9,0.0702973753213882,-0.221008354398265,-0.221008354398265
"Llama","Update negative",26,10,0.0426860004663467,-0.310518665566128,-0.310518665566128
"Llama","Update negative",26,11,0.077658973634243,-0.197143589998237,-0.197143589998237
"Llama","Update negative",26,12,0.039758175611496,-0.320010062324839,-0.320010062324839
"Llama","Update negative",26,13,0.051533967256546,-0.281835404962426,-0.281835404962426
"Llama","Update negative",26,14,0.240320086479187,0.330169769155385,0.330169769155385
"Llama","Update negative",26,15,0.91129070520401,2.50531639556781,2.5
"Llama","Update negative",27,0,-0.0117537304759026,-0.136268621967883,-0.136268621967883
"Llama","Update negative",27,1,-0.0704236701130867,-0.512137548470399,-0.512137548470399
"Llama","Update negative",27,2,-0.00888833589851856,-0.117911473648527,-0.117911473648527
"Llama","Update negative",27,3,0.0320789478719234,0.144545400651045,0.144545400651045
"Llama","Update negative",27,4,0.0623557195067406,0.338513516567224,0.338513516567224
"Llama","Update negative",27,5,0.0376235172152519,0.180066680200391,0.180066680200391
"Llama","Update negative",27,6,0.0860077142715454,0.490040004183651,0.490040004183651
"Llama","Update negative",27,7,0.0342592559754848,0.158513542963757,0.158513542963757
"Llama","Update negative",27,8,-0.0347989089787006,-0.283907541633922,-0.283907541633922
"Llama","Update negative",27,9,0.0252161622047424,0.100578969161736,0.100578969161736
"Llama","Update negative",27,10,0.0426122099161148,0.21202673643566,0.21202673643566
"Llama","Update negative",27,11,-0.00260064750909805,-0.0776294024596222,-0.0776294024596222
"Llama","Update negative",27,12,0.0276055037975311,0.115886284374314,0.115886284374314
"Llama","Update negative",27,13,-0.0632697939872742,-0.466306246165173,-0.466306246165173
"Llama","Update negative",27,14,-0.283105313777924,-1.8746823471432,-1.8746823471432
"Llama","Update negative",27,15,-0.553495526313782,-3.60693705118977,-2.5
"Llama","Update negative",28,0,-0.0300884265452623,0.152050334767815,0.152050334767815
"Llama","Update negative",28,1,0.0465807020664215,0.388907472816367,0.388907472816367
"Llama","Update negative",28,2,0.0293229036033154,0.335592235940607,0.335592235940607
"Llama","Update negative",28,3,0.0759585797786713,0.47966577622825,0.47966577622825
"Llama","Update negative",28,4,0.0383596867322922,0.363509947121802,0.363509947121802
"Llama","Update negative",28,5,0.10032781213522,0.554950662556442,0.554950662556442
"Llama","Update negative",28,6,0.0220392122864723,0.313090424442601,0.313090424442601
"Llama","Update negative",28,7,0.0391931310296059,0.366084741365056,0.366084741365056
"Llama","Update negative",28,8,-0.0123246125876904,0.206928826424184,0.206928826424184
"Llama","Update negative",28,9,0.0126717910170555,0.284151259058229,0.284151259058229
"Llama","Update negative",28,10,0.0754769369959831,0.478177817083089,0.478177817083089
"Llama","Update negative",28,11,-0.0523984134197235,0.0831271614296953,0.0831271614296953
"Llama","Update negative",28,12,-0.0566235557198524,0.0700742530273437,0.0700742530273437
"Llama","Update negative",28,13,-0.10477189719677,-0.0786724272925512,-0.0786724272925512
"Llama","Update negative",28,14,-0.771614074707031,-2.13877579034389,-2.13877579034389
"Llama","Update negative",28,15,-1.45812165737152,-4.25963231007955,-2.5
"Llama","Update negative",29,0,0.0133026354014874,-0.918761957955634,-0.918761957955634
"Llama","Update negative",29,1,0.062468446791172,-0.661373134935137,-0.661373134935137
"Llama","Update negative",29,2,0.05559092015028,-0.697377798284651,-0.697377798284651
"Llama","Update negative",29,3,0.0597431436181068,-0.67564041856704,-0.67564041856704
"Llama","Update negative",29,4,0.0862380340695381,-0.536936541287356,-0.536936541287356
"Llama","Update negative",29,5,0.115400075912476,-0.384269811812756,-0.384269811812756
"Llama","Update negative",29,6,0.204766571521759,0.0835743358212213,0.0835743358212213
"Llama","Update negative",29,7,0.235752105712891,0.245787262867311,0.245787262867311
"Llama","Update negative",29,8,0.125068038702011,-0.333656886020046,-0.333656886020046
"Llama","Update negative",29,9,0.21476674079895,0.135926401769268,0.135926401769268
"Llama","Update negative",29,10,0.178575918078423,-0.053536824828361,-0.053536824828361
"Llama","Update negative",29,11,0.219909250736237,0.162848047984732,0.162848047984732
"Llama","Update negative",29,12,0.233884111046791,0.236008090411372,0.236008090411372
"Llama","Update negative",29,13,0.34898716211319,0.838586142164309,0.838586142164309
"Llama","Update negative",29,14,-0.181951493024826,-1.9409403556071,-1.9409403556071
"Llama","Update negative",29,15,-0.0391973257064819,-1.19360544810166,-1.19360544810166
"Llama","Update negative",30,0,0.0242039561271667,0.248066411874136,0.248066411874136
"Llama","Update negative",30,1,0.0296178609132767,0.277137394699509,0.277137394699509
"Llama","Update negative",30,2,-0.0363889671862125,-0.0772987178381065,-0.0772987178381065
"Llama","Update negative",30,3,0.0111394487321377,0.177914075416859,0.177914075416859
"Llama","Update negative",30,4,-0.00904874131083488,0.0695097814365946,0.0695097814365946
