prompt_id,graph_id,condition,mechanism,model,cutoff_layer,n_observed_layers,feature_set,observed_final_margin,predicted_final_margin,predicted_boundary_probability
g080_irrelevant,80,irrelevant,stable,qwen,20,1,current_R,-1.90625,-2.4981927609476835,0.5199429491340593
g080_paraphrase,80,paraphrase,stable,qwen,20,1,current_R,2.171875,-2.524863100579999,0.489855802551436
g080_weak_distractor,80,weak_distractor,competition,qwen,20,1,current_R,-0.953125,-2.5219782521889766,0.4931105758894227
g080_competition_balanced,80,competition_balanced,competition,qwen,20,1,current_R,-1.78125,-2.540045510553425,0.4727471599730893
g080_direct_conflict,80,direct_conflict,competition,qwen,20,1,current_R,-3.328125,-2.5337308801095033,0.4798574807373986
g080_closure_update,80,closure_update,closure,qwen,20,1,current_R,-3.109375,-2.567952330483218,0.4414947768071541
g080_closure_override,80,closure_override,closure,qwen,20,1,current_R,-4.03125,-2.563759699649427,0.44616667021516004
g080_exception_override,80,exception_override,closure,qwen,20,1,current_R,-3.40625,-2.540690188182996,0.4720218209960285
g085_clean,85,clean,stable,qwen,20,1,current_R,-0.25,-2.5534988515209034,0.4576389898481023
g085_redundant,85,redundant,stable,qwen,20,1,current_R,-0.5,-2.5682968589540387,0.4411113136610291
g085_irrelevant,85,irrelevant,stable,qwen,20,1,current_R,-0.78125,-2.566276326441895,0.4433611710549775
g085_paraphrase,85,paraphrase,stable,qwen,20,1,current_R,2.328125,-2.5583942415787675,0.4521592484502489
g085_weak_distractor,85,weak_distractor,competition,qwen,20,1,current_R,-0.484375,-2.5718105540383482,0.43720462929795584
g085_competition_balanced,85,competition_balanced,competition,qwen,20,1,current_R,-3.609375,-2.5880405434353513,0.4192675395315405
g085_direct_conflict,85,direct_conflict,competition,qwen,20,1,current_R,-5.34375,-2.5904595914662707,0.41661103770349484
g085_closure_update,85,closure_update,closure,qwen,20,1,current_R,-4.8125,-2.594905484866302,0.41174144597265283
g085_closure_override,85,closure_override,closure,qwen,20,1,current_R,-5.15625,-2.5914348135557037,0.4155414467712479
g085_exception_override,85,exception_override,closure,qwen,20,1,current_R,-2.59375,-2.5762094039468737,0.4323248041796439
g088_clean,88,clean,stable,qwen,20,1,current_R,1.9375,-2.5406339042027053,0.47208514250356665
g088_redundant,88,redundant,stable,qwen,20,1,current_R,2.109375,-2.5442701729207147,0.4679961455145916
g088_irrelevant,88,irrelevant,stable,qwen,20,1,current_R,-1.78125,-2.5620382635210115,0.4480876905768619
g088_paraphrase,88,paraphrase,stable,qwen,20,1,current_R,3.421875,-2.647382461020222,0.3557943752036903
g088_weak_distractor,88,weak_distractor,competition,qwen,20,1,current_R,-1.328125,-2.5437038665120806,0.4686326905531518
g088_competition_balanced,88,competition_balanced,competition,qwen,20,1,current_R,-3.375,-2.556995465304622,0.45372386921548996
g088_direct_conflict,88,direct_conflict,competition,qwen,20,1,current_R,-3.984375,-2.5712542405440133,0.4378226577046408
g088_closure_update,88,closure_update,closure,qwen,20,1,current_R,-3.1875,-2.570681376447011,0.4384592744820267
g088_closure_override,88,closure_override,closure,qwen,20,1,current_R,-6.703125,-2.569675969404571,0.4395770596082732
g088_exception_override,88,exception_override,closure,qwen,20,1,current_R,-4.21875,-2.5666697049840903,0.44292295999392045
g094_clean,94,clean,stable,qwen,20,1,current_R,3.703125,-2.537908614159495,0.4751522284772868
g094_redundant,94,redundant,stable,qwen,20,1,current_R,3.765625,-2.538457618229612,0.4745342120271089
g094_irrelevant,94,irrelevant,stable,qwen,20,1,current_R,0.984375,-2.5476981346004273,0.4641453130054269
g094_paraphrase,94,paraphrase,stable,qwen,20,1,current_R,4.421875,-2.642199390618547,0.36117513924049544
g094_weak_distractor,94,weak_distractor,competition,qwen,20,1,current_R,-0.015625,-2.5387522176467314,0.4742026121246173
g094_competition_balanced,94,competition_balanced,competition,qwen,20,1,current_R,-3.046875,-2.552605194150434,0.45864046796605173
g094_direct_conflict,94,direct_conflict,competition,qwen,20,1,current_R,-3.71875,-2.5655716509810724,0.44414637685515124
g094_closure_update,94,closure_update,closure,qwen,20,1,current_R,-1.71875,-2.5666960867744,0.44289357469768514
g094_closure_override,94,closure_override,closure,qwen,20,1,current_R,-6.671875,-2.564988260168351,0.4447966489160165
g094_exception_override,94,exception_override,closure,qwen,20,1,current_R,-5.390625,-2.5705406949450036,0.4386156431670988
g000_clean,0,clean,stable,qwen,20,1,ordered_R_history,-1.234375,-2.5032024022567962,0.5141506261456694
g000_redundant,0,redundant,stable,qwen,20,1,ordered_R_history,-0.140625,-2.51067547607062,0.5057772858626992
g000_irrelevant,0,irrelevant,stable,qwen,20,1,ordered_R_history,-1.1875,-2.491963484797487,0.5267270517505181
g000_paraphrase,0,paraphrase,stable,qwen,20,1,ordered_R_history,1.78125,-2.426512046085614,0.5988026426645905
g000_weak_distractor,0,weak_distractor,competition,qwen,20,1,ordered_R_history,-0.40625,-2.484352435464407,0.5352256232507931
g000_competition_balanced,0,competition_balanced,competition,qwen,20,1,ordered_R_history,-4.078125,-2.5063166302199327,0.5106619286579389
g000_direct_conflict,0,direct_conflict,competition,qwen,20,1,ordered_R_history,-3.359375,-2.490905419423593,0.527909537897589
g000_closure_update,0,closure_update,closure,qwen,20,1,ordered_R_history,-6.03125,-2.4976226820089753,0.5203976074763047
g000_closure_override,0,closure_override,closure,qwen,20,1,ordered_R_history,-6.4375,-2.495336805154798,0.5229551155245821
g000_exception_override,0,exception_override,closure,qwen,20,1,ordered_R_history,-5.640625,-2.494040019844772,0.5244054717647166
g004_clean,4,clean,stable,qwen,20,1,ordered_R_history,3.28125,-2.5338561548715095,0.47980439985963513
g004_redundant,4,redundant,stable,qwen,20,1,ordered_R_history,3.21875,-2.5401870059061293,0.4727240113804578
g004_irrelevant,4,irrelevant,stable,qwen,20,1,ordered_R_history,0.1875,-2.5460613989590346,0.4661638608782216
g004_paraphrase,4,paraphrase,stable,qwen,20,1,ordered_R_history,4.203125,-2.64635367158946,0.35772822771446255
g004_weak_distractor,4,weak_distractor,competition,qwen,20,1,ordered_R_history,1.078125,-2.5422609646210277,0.47040675212315003
g004_competition_balanced,4,competition_balanced,competition,qwen,20,1,ordered_R_history,-1.28125,-2.557419606388733,0.45351483491429445
g004_direct_conflict,4,direct_conflict,competition,qwen,20,1,ordered_R_history,-1.40625,-2.5695657504978464,0.4400548269859418
g004_closure_update,4,closure_update,closure,qwen,20,1,ordered_R_history,-2.078125,-2.5710247684820855,0.4384435016096355
g004_closure_override,4,closure_override,closure,qwen,20,1,ordered_R_history,-6.96875,-2.571276421968973,0.43816570817992406
g004_exception_override,4,exception_override,closure,qwen,20,1,ordered_R_history,-5.65625,-2.5762641415703853,0.4326681153735961
g009_clean,9,clean,stable,qwen,20,1,ordered_R_history,-0.21875,-2.4898905018710917,0.5290435083197907
g009_redundant,9,redundant,stable,qwen,20,1,ordered_R_history,2.046875,-2.4800364692848107,0.5400361180288845
g009_irrelevant,9,irrelevant,stable,qwen,20,1,ordered_R_history,1.5625,-2.473279610998925,0.5475518944223171
g009_paraphrase,9,paraphrase,stable,qwen,20,1,ordered_R_history,1.9375,-2.463369221577002,0.558535347829166
g009_weak_distractor,9,weak_distractor,competition,qwen,20,1,ordered_R_history,0.390625,-2.50399628038077,0.5132614057793277
g009_competition_balanced,9,competition_balanced,competition,qwen,20,1,ordered_R_history,-0.171875,-2.53255724072668,0.4812581954133111
g009_direct_conflict,9,direct_conflict,competition,qwen,20,1,ordered_R_history,-3.0,-2.532184776474116,0.48167513161847825
g009_closure_update,9,closure_update,closure,qwen,20,1,ordered_R_history,-4.125,-2.537239615140971,0.47601916571373776
g009_closure_override,9,closure_override,closure,qwen,20,1,ordered_R_history,-2.953125,-2.5363773802811975,0.4769835436716469
g009_exception_override,9,exception_override,closure,qwen,20,1,ordered_R_history,-3.21875,-2.5245782352003414,0.4901946495388003
g010_clean,10,clean,stable,qwen,20,1,ordered_R_history,2.4375,-2.5447899116102106,0.46758286401772337
g010_redundant,10,redundant,stable,qwen,20,1,ordered_R_history,3.046875,-2.5508342932539927,0.46084229312533276
g010_irrelevant,10,irrelevant,stable,qwen,20,1,ordered_R_history,0.328125,-2.5547171876407186,0.4565195550389408
g010_paraphrase,10,paraphrase,stable,qwen,20,1,ordered_R_history,2.203125,-2.6508581787739165,0.35310121604110006
g010_weak_distractor,10,weak_distractor,competition,qwen,20,1,ordered_R_history,0.453125,-2.5499021063382434,0.46188097782724363
g010_competition_balanced,10,competition_balanced,competition,qwen,20,1,ordered_R_history,-1.921875,-2.55390359872828,0.45742478489737076
g010_direct_conflict,10,direct_conflict,competition,qwen,20,1,ordered_R_history,-2.5625,-2.5729497132879398,0.4363196012530783
g010_closure_update,10,closure_update,closure,qwen,20,1,ordered_R_history,-3.671875,-2.571031587161205,0.43843597414604624
g010_closure_override,10,closure_override,closure,qwen,20,1,ordered_R_history,-7.28125,-2.576894049266887,0.4319749637240111
g010_exception_override,10,exception_override,closure,qwen,20,1,ordered_R_history,-6.453125,-2.571198615198619,0.43825159282283976
g011_clean,11,clean,stable,qwen,20,1,ordered_R_history,0.46875,-2.460858603427135,0.5613091707719514
g011_redundant,11,redundant,stable,qwen,20,1,ordered_R_history,2.625,-2.45711133876689,0.5654421178871291
g011_irrelevant,11,irrelevant,stable,qwen,20,1,ordered_R_history,-0.703125,-2.4622718634776217,0.5597482092038742
g011_paraphrase,11,paraphrase,stable,qwen,20,1,ordered_R_history,3.671875,-2.398886157186564,0.628163534216862
g011_weak_distractor,11,weak_distractor,competition,qwen,20,1,ordered_R_history,-2.65625,-2.475142879493982,0.5454813637299017
g011_competition_balanced,11,competition_balanced,competition,qwen,20,1,ordered_R_history,-4.65625,-2.458415329310367,0.5640049174953998
g011_direct_conflict,11,direct_conflict,competition,qwen,20,1,ordered_R_history,-5.65625,-2.4736354812749806,0.547156563514996
g011_closure_update,11,closure_update,closure,qwen,20,1,ordered_R_history,-6.1875,-2.472518812871353,0.548396851727555
g011_closure_override,11,closure_override,closure,qwen,20,1,ordered_R_history,-6.34375,-2.4528576182821746,0.5701226150922031
g011_exception_override,11,exception_override,closure,qwen,20,1,ordered_R_history,-6.015625,-2.4424983557013777,0.5814673352559289
g012_clean,12,clean,stable,qwen,20,1,ordered_R_history,-2.578125,-2.4955404287435523,0.5227273421529531
g012_redundant,12,redundant,stable,qwen,20,1,ordered_R_history,-0.78125,-2.5098953920161002,0.5066515775267908
g012_irrelevant,12,irrelevant,stable,qwen,20,1,ordered_R_history,-1.5,-2.491387034779137,0.5273713261173992
g012_paraphrase,12,paraphrase,stable,qwen,20,1,ordered_R_history,1.984375,-2.431534762435719,0.5933804919332839
g012_weak_distractor,12,weak_distractor,competition,qwen,20,1,ordered_R_history,-1.90625,-2.4869364884899574,0.5323422885844131
g012_competition_balanced,12,competition_balanced,competition,qwen,20,1,ordered_R_history,-4.78125,-2.5044077587611033,0.5128004767619826
g012_direct_conflict,12,direct_conflict,competition,qwen,20,1,ordered_R_history,-4.140625,-2.4902356496175213,0.5286579067566679
g012_closure_update,12,closure_update,closure,qwen,20,1,ordered_R_history,-6.34375,-2.4898293531547204,0.5291118205074573
g012_closure_override,12,closure_override,closure,qwen,20,1,ordered_R_history,-6.6875,-2.5003131106077516,0.5173861145751963
g012_exception_override,12,exception_override,closure,qwen,20,1,ordered_R_history,-5.28125,-2.486636121844036,0.5326775579887066
g015_clean,15,clean,stable,qwen,20,1,ordered_R_history,-1.625,-2.4997224625532577,0.5180473639011998
g015_redundant,15,redundant,stable,qwen,20,1,ordered_R_history,0.390625,-2.492245077439766,0.5264122947932273
g015_irrelevant,15,irrelevant,stable,qwen,20,1,ordered_R_history,-1.5625,-2.4864596336729,0.532874540432019
g015_paraphrase,15,paraphrase,stable,qwen,20,1,ordered_R_history,2.34375,-2.4591635383036103,0.5631797874645845
g015_weak_distractor,15,weak_distractor,competition,qwen,20,1,ordered_R_history,-0.203125,-2.503710428675895,0.5135815973324914
g015_competition_balanced,15,competition_balanced,competition,qwen,20,1,ordered_R_history,-3.046875,-2.5453875721781856,0.4669157971630684
g015_direct_conflict,15,direct_conflict,competition,qwen,20,1,ordered_R_history,-4.734375,-2.539071479404893,0.4739708953167009
g015_closure_update,15,closure_update,closure,qwen,20,1,ordered_R_history,-5.25,-2.539972323032758,0.4729639480122905
g015_closure_override,15,closure_override,closure,qwen,20,1,ordered_R_history,-3.90625,-2.543684647360348,0.4688167861483315
g015_exception_override,15,exception_override,closure,qwen,20,1,ordered_R_history,-4.5,-2.536848878360655,0.4764561686978591
g018_clean,18,clean,stable,qwen,20,1,ordered_R_history,-0.5625,-2.4934363090398306,0.5250805376949198
g018_redundant,18,redundant,stable,qwen,20,1,ordered_R_history,-0.296875,-2.502803641862236,0.5145972429528989
g018_irrelevant,18,irrelevant,stable,qwen,20,1,ordered_R_history,-0.921875,-2.4913243572577946,0.5274413727370468
g018_paraphrase,18,paraphrase,stable,qwen,20,1,ordered_R_history,1.578125,-2.432456381095328,0.5923830632223988
g018_weak_distractor,18,weak_distractor,competition,qwen,20,1,ordered_R_history,-0.9375,-2.488762849752478,0.5303030854150752
g018_competition_balanced,18,competition_balanced,competition,qwen,20,1,ordered_R_history,-4.5,-2.502360194393897,0.5150938824533671
g018_direct_conflict,18,direct_conflict,competition,qwen,20,1,ordered_R_history,-4.328125,-2.4870804503776545,0.5321815878786066
g018_closure_update,18,closure_update,closure,qwen,20,1,ordered_R_history,-5.828125,-2.495441651923053,0.5228378351029954
g018_closure_override,18,closure_override,closure,qwen,20,1,ordered_R_history,-6.96875,-2.502318167928314,0.5151409485106083
g018_exception_override,18,exception_override,closure,qwen,20,1,ordered_R_history,-5.03125,-2.481753063046903,0.5381236776549365
g022_clean,22,clean,stable,qwen,20,1,ordered_R_history,2.140625,-2.541919700526771,0.4707879656451452
g022_redundant,22,redundant,stable,qwen,20,1,ordered_R_history,3.09375,-2.5407329560911833,0.4721138965333548
g022_irrelevant,22,irrelevant,stable,qwen,20,1,ordered_R_history,-2.0,-2.563772290081679,0.4464652222314511
g022_paraphrase,22,paraphrase,stable,qwen,20,1,ordered_R_history,2.8125,-2.6569093281482603,0.3469287100844102
g022_weak_distractor,22,weak_distractor,competition,qwen,20,1,ordered_R_history,-0.421875,-2.551335200456685,0.4602842995735096
g022_competition_balanced,22,competition_balanced,competition,qwen,20,1,ordered_R_history,-3.90625,-2.56086750944432,0.44968617826415624
g022_direct_conflict,22,direct_conflict,competition,qwen,20,1,ordered_R_history,-4.484375,-2.5675969735649575,0.4422311231306943
g022_closure_update,22,closure_update,closure,qwen,20,1,ordered_R_history,-3.640625,-2.5797140484400507,0.42887513283308354
g022_closure_override,22,closure_override,closure,qwen,20,1,ordered_R_history,-8.703125,-2.5680494493405575,0.44173075458501876
g022_exception_override,22,exception_override,closure,qwen,20,1,ordered_R_history,-5.09375,-2.5648076229266215,0.4453182682984976
g026_clean,26,clean,stable,qwen,20,1,ordered_R_history,0.359375,-2.4944212564429447,0.5239791291006277
g026_redundant,26,redundant,stable,qwen,20,1,ordered_R_history,-0.1875,-2.499892354923448,0.517857170350812
g026_irrelevant,26,irrelevant,stable,qwen,20,1,ordered_R_history,-0.171875,-2.4966161084580927,0.5215239320595964
g026_paraphrase,26,paraphrase,stable,qwen,20,1,ordered_R_history,2.484375,-2.5317855835566005,0.4821220161885099
g026_weak_distractor,26,weak_distractor,competition,qwen,20,1,ordered_R_history,-0.453125,-2.5199911986659833,0.4953353176701915
g026_competition_balanced,26,competition_balanced,competition,qwen,20,1,ordered_R_history,-1.859375,-2.5454401292543922,0.4668571422598694
g026_direct_conflict,26,direct_conflict,competition,qwen,20,1,ordered_R_history,-2.953125,-2.5429129341224774,0.46967855741084297
g026_closure_update,26,closure_update,closure,qwen,20,1,ordered_R_history,-3.75,-2.559372214554879,0.4513458944898201
g026_closure_override,26,closure_override,closure,qwen,20,1,ordered_R_history,-4.25,-2.5617196071779196,0.44874088296449277
g026_exception_override,26,exception_override,closure,qwen,20,1,ordered_R_history,-4.125,-2.5444576146361912,0.4679538009082833
g030_clean,30,clean,stable,qwen,20,1,ordered_R_history,-1.140625,-2.4925750416106287,0.5260434427002391
g030_redundant,30,redundant,stable,qwen,20,1,ordered_R_history,-0.453125,-2.5019834850086227,0.515515755182728
