task,model,horizon,null_index,balanced_accuracy
arithmetic_mixed,qwen,0.5,181,0.602069407196894
arithmetic_mixed,qwen,0.5,182,0.5892006564463835
arithmetic_mixed,qwen,0.5,183,0.6255453708521794
arithmetic_mixed,qwen,0.5,184,0.6076732177880959
arithmetic_mixed,qwen,0.5,185,0.5804747228115119
arithmetic_mixed,qwen,0.5,186,0.6261657927390625
arithmetic_mixed,qwen,0.5,187,0.6053916663331065
arithmetic_mixed,qwen,0.5,188,0.5991674338550215
arithmetic_mixed,qwen,0.5,189,0.6519233078493376
arithmetic_mixed,qwen,0.5,190,0.5837969819477244
arithmetic_mixed,qwen,0.5,191,0.6161990153304246
arithmetic_mixed,qwen,0.5,192,0.5894007925389264
arithmetic_mixed,qwen,0.5,193,0.6107953408317657
arithmetic_mixed,qwen,0.5,194,0.5991674338550215
arithmetic_mixed,qwen,0.5,195,0.6070527959012129
arithmetic_mixed,qwen,0.5,196,0.6465196333506784
arithmetic_mixed,qwen,0.5,197,0.6107953408317657
arithmetic_mixed,qwen,0.5,198,0.6473602049393588
arithmetic_mixed,qwen,0.75,0,0.7478685506144178
arithmetic_mixed,qwen,0.75,1,0.7676019693391507
arithmetic_mixed,qwen,0.75,2,0.7493295440899812
arithmetic_mixed,qwen,0.75,3,0.7599167433855021
arithmetic_mixed,qwen,0.75,4,0.7703038065884802
arithmetic_mixed,qwen,0.75,5,0.7659408397710443
arithmetic_mixed,qwen,0.75,6,0.7719649361565865
arithmetic_mixed,qwen,0.75,7,0.7792298763158949
arithmetic_mixed,qwen,0.75,8,0.7599167433855021
arithmetic_mixed,qwen,0.75,9,0.7505703878637473
arithmetic_mixed,qwen,0.75,10,0.7565944842492895
arithmetic_mixed,qwen,0.75,11,0.7676019693391507
arithmetic_mixed,qwen,0.75,12,0.7565944842492895
arithmetic_mixed,qwen,0.75,13,0.779650162110235
arithmetic_mixed,qwen,0.75,14,0.7636592883160549
arithmetic_mixed,qwen,0.75,15,0.7516110955449706
arithmetic_mixed,qwen,0.75,16,0.7626185806348318
arithmetic_mixed,qwen,0.75,17,0.7742464876115759
arithmetic_mixed,qwen,0.75,18,0.779650162110235
arithmetic_mixed,qwen,0.75,19,0.7609574510667254
arithmetic_mixed,qwen,0.75,20,0.7532722251130769
arithmetic_mixed,qwen,0.75,21,0.7582556138173958
arithmetic_mixed,qwen,0.75,22,0.7653204178841613
arithmetic_mixed,qwen,0.75,23,0.7659408397710443
arithmetic_mixed,qwen,0.75,24,0.7742464876115759
arithmetic_mixed,qwen,0.75,25,0.7565944842492895
arithmetic_mixed,qwen,0.75,26,0.7609574510667254
arithmetic_mixed,qwen,0.75,27,0.7572149061361726
arithmetic_mixed,qwen,0.75,28,0.7752871952927991
arithmetic_mixed,qwen,0.75,29,0.7906576472000961
arithmetic_mixed,qwen,0.75,30,0.7505703878637473
arithmetic_mixed,qwen,0.75,31,0.759296321498619
arithmetic_mixed,qwen,0.75,32,0.769263098907257
arithmetic_mixed,qwen,0.75,33,0.7709242284753632
arithmetic_mixed,qwen,0.75,34,0.7559740623624065
arithmetic_mixed,qwen,0.75,35,0.7725853580434696
arithmetic_mixed,qwen,0.75,36,0.7605371652723851
arithmetic_mixed,qwen,0.75,37,0.7779890325421286
arithmetic_mixed,qwen,0.75,38,0.7671816835448104
arithmetic_mixed,qwen,0.75,39,0.7619981587479485
arithmetic_mixed,qwen,0.75,40,0.7609574510667254
