shuffle_id,alignment_mean,alignment_positive_fraction,path_length,endpoint_distance,detour_ratio,curvature_mean,state_type,init_seed
25.0,0.050282660871744156,0.621141975308642,9.983330726623535,0.8901872634887695,11.2147855758667,2.0422427654266357,trained_checkpoint,trained
26.0,0.02916276454925537,0.45756172839506176,9.796202659606934,0.8901872634887695,11.00451946258545,2.0246312618255615,trained_checkpoint,trained
27.0,0.03481537476181984,0.4845679012345679,10.222731590270996,0.8901872634887695,11.483477592468262,2.115525960922241,trained_checkpoint,trained
28.0,0.03786228224635124,0.5165895061728395,8.861631393432617,0.8901872634887695,9.954039573669434,2.007336378097534,trained_checkpoint,trained
29.0,0.04808586835861206,0.5871913580246914,9.876839637756348,0.8901872634887695,11.095356941223145,2.077495813369751,trained_checkpoint,trained
30.0,0.04654812812805176,0.5918209876543209,9.328105926513672,0.8901872634887695,10.47811508178711,2.096297264099121,trained_checkpoint,trained
31.0,0.04678507521748543,0.5922067901234568,9.813350677490234,0.8901872634887695,11.02379322052002,2.0775368213653564,trained_checkpoint,trained
32.0,0.033853817731142044,0.4463734567901236,10.640337944030762,0.8901872634887695,11.952658653259277,2.183964490890503,trained_checkpoint,trained
33.0,0.03740227594971657,0.5235339506172839,11.554120063781738,0.8901872634887695,12.980177879333496,2.198298692703247,trained_checkpoint,trained
34.0,0.04468430206179619,0.5146604938271604,9.584799766540527,0.8901872634887695,10.767009735107422,2.017730474472046,trained_checkpoint,trained
35.0,0.04135569557547569,0.5555555555555555,10.255955696105957,0.8901872634887695,11.521561622619629,2.1626336574554443,trained_checkpoint,trained
36.0,0.038961004465818405,0.5092592592592592,9.225842475891113,0.8901872634887695,10.363465309143066,2.0725958347320557,trained_checkpoint,trained
37.0,0.03405779227614403,0.4344135802469136,9.645890235900879,0.8901872634887695,10.836078643798828,2.070612668991089,trained_checkpoint,trained
38.0,0.03511415421962738,0.5146604938271603,8.929171562194824,0.8901872634887695,10.030523300170898,2.056074857711792,trained_checkpoint,trained
39.0,0.044816892594099045,0.5146604938271604,10.126500129699707,0.8901872634887695,11.374920845031738,2.0766735076904297,trained_checkpoint,trained
40.0,0.03606460988521576,0.5185185185185184,9.864847183227539,0.8901872634887695,11.082362174987793,2.1416702270507812,trained_checkpoint,trained
41.0,0.030520325526595116,0.4382716049382716,9.924858093261719,0.8901872634887695,11.149044036865234,2.0770299434661865,trained_checkpoint,trained
42.0,0.039536695927381516,0.5532407407407406,9.217357635498047,0.8901872634887695,10.353779792785645,2.007850170135498,trained_checkpoint,trained
43.0,0.03799252584576607,0.5493827160493826,10.191604614257812,0.8901872634887695,11.448806762695312,2.1494338512420654,trained_checkpoint,trained
44.0,0.04178256168961525,0.515432098765432,10.18325138092041,0.8901872634887695,11.439444541931152,2.063661575317383,trained_checkpoint,trained
45.0,0.040226053446531296,0.5208333333333331,9.25946044921875,0.8901872634887695,10.401268005371094,1.9952863454818726,trained_checkpoint,trained
46.0,0.0390683114528656,0.5443672839506172,9.152029991149902,0.8901872634887695,10.280777931213379,2.0420634746551514,trained_checkpoint,trained
47.0,0.05119273066520691,0.5733024691358025,10.26386547088623,0.8901872634887695,11.529895782470703,2.1504151821136475,trained_checkpoint,trained
48.0,0.03231319412589073,0.4664351851851853,9.466219902038574,0.8901872634887695,10.633442878723145,2.0052130222320557,trained_checkpoint,trained
49.0,0.041802018880844116,0.5266203703703702,9.797748565673828,0.8901872634887695,11.005650520324707,2.1675937175750732,trained_checkpoint,trained
0.0,0.042056549340486526,0.5185185185185184,9.061396598815918,0.8299576640129089,10.923251152038574,2.118321418762207,random_initialization,1701
1.0,0.055538300424814224,0.5555555555555555,8.038116455078125,0.8299576640129089,9.690024375915527,1.9424010515213013,random_initialization,1701
2.0,0.0494457371532917,0.5555555555555555,7.40038537979126,0.8299576640129089,8.921093940734863,2.06662917137146,random_initialization,1701
3.0,0.0496344268321991,0.5925925925925926,8.381586074829102,0.8299576640129089,10.103292465209961,2.053030252456665,random_initialization,1701
4.0,0.03671150282025337,0.5185185185185184,6.847985744476318,0.8299576640129089,8.254695892333984,1.9039031267166138,random_initialization,1701
5.0,0.03841165453195572,0.5185185185185184,7.507457256317139,0.8299576640129089,9.049813270568848,2.01516056060791,random_initialization,1701
6.0,0.07961864769458771,0.6666666666666666,8.189068794250488,0.8299576640129089,9.871855735778809,1.9911655187606812,random_initialization,1701
7.0,0.06280224770307541,0.5925925925925926,8.794939041137695,0.8299576640129089,10.602309226989746,2.101292848587036,random_initialization,1701
8.0,0.03287607431411743,0.48148148148148157,8.974268913269043,0.8299576640129089,10.818527221679688,2.1103696823120117,random_initialization,1701
9.0,0.06473039835691452,0.6296296296296297,8.302425384521484,0.8299576640129089,10.008453369140625,1.9945849180221558,random_initialization,1701
10.0,0.04543943330645561,0.5185185185185184,8.230424880981445,0.8299576640129089,9.921765327453613,2.0135812759399414,random_initialization,1701
11.0,0.036718934774398804,0.5185185185185184,8.329556465148926,0.8299576640129089,10.040722846984863,2.159691095352173,random_initialization,1701
12.0,0.02890738844871521,0.48148148148148157,9.237982749938965,0.8299576640129089,11.135916709899902,2.2021093368530273,random_initialization,1701
13.0,0.04904606565833092,0.5555555555555555,9.865557670593262,0.8299576640129089,11.892425537109375,2.2870399951934814,random_initialization,1701
14.0,0.055466990917921066,0.5925925925925926,8.109145164489746,0.8299576640129089,9.77547550201416,2.097593307495117,random_initialization,1701
15.0,0.02881067804992199,0.4444444444444446,7.132846832275391,0.8299576640129089,8.598387718200684,2.113478660583496,random_initialization,1701
16.0,0.026441184803843498,0.4444444444444446,8.352164268493652,0.8299576640129089,10.067790985107422,2.151097536087036,random_initialization,1701
17.0,0.037995241582393646,0.5185185185185184,9.467840194702148,0.8299576640129089,11.412727355957031,2.1231091022491455,random_initialization,1701
18.0,0.055687278509140015,0.5555555555555555,8.340303421020508,0.8299576640129089,10.0537691116333,2.036813735961914,random_initialization,1701
19.0,0.06069992110133171,0.5925925925925926,7.631033420562744,0.8299576640129089,9.19906234741211,2.010699510574341,random_initialization,1701
20.0,0.03248831629753113,0.48148148148148157,7.647571563720703,0.8299576640129089,9.21912670135498,2.1210412979125977,random_initialization,1701
21.0,0.04527932032942772,0.5555555555555555,10.154807090759277,0.8299576640129089,12.241413116455078,2.1679322719573975,random_initialization,1701
22.0,0.029004434123635292,0.48148148148148157,8.258000373840332,0.8299576640129089,9.954651832580566,2.1000816822052,random_initialization,1701
23.0,0.053672920912504196,0.5555555555555555,7.481199741363525,0.8299576640129089,9.018624305725098,2.092505693435669,random_initialization,1701
24.0,0.04269634559750557,0.5185185185185184,9.479320526123047,0.8299576640129089,11.427117347717285,2.1024153232574463,random_initialization,1701
25.0,0.068401999771595,0.6296296296296297,8.549443244934082,0.8299576640129089,10.306196212768555,2.0242249965667725,random_initialization,1701
26.0,0.016397779807448387,0.4074074074074074,8.457480430603027,0.8299576640129089,10.195074081420898,2.0269973278045654,random_initialization,1701
27.0,0.03870478272438049,0.5185185185185184,9.24482250213623,0.8299576640129089,11.14454174041748,2.1560537815093994,random_initialization,1701
28.0,0.03682859614491463,0.48148148148148157,8.192736625671387,0.8299576640129089,9.875781059265137,2.0409696102142334,random_initialization,1701
29.0,0.05413254722952843,0.5925925925925926,8.213266372680664,0.8299576640129089,9.901214599609375,2.048146963119507,random_initialization,1701
30.0,0.06189872324466705,0.5925925925925926,8.044118881225586,0.8299576640129089,9.69714641571045,2.137138605117798,random_initialization,1701
31.0,0.04984011873602867,0.5925925925925926,8.471351623535156,0.8299576640129089,10.212000846862793,2.0731585025787354,random_initialization,1701
32.0,0.01837991736829281,0.4444444444444446,9.489678382873535,0.8299576640129089,11.439148902893066,2.179088830947876,random_initialization,1701
33.0,0.03937205299735069,0.5185185185185184,9.949342727661133,0.8299576640129089,11.993775367736816,2.2349190711975098,random_initialization,1701
34.0,0.031439099460840225,0.48148148148148157,7.89617395401001,0.8299576640129089,9.518431663513184,1.9703823328018188,random_initialization,1701
35.0,0.04686402902007103,0.5555555555555555,8.685001373291016,0.8299576640129089,10.469548225402832,2.1556947231292725,random_initialization,1701
36.0,0.04535708948969841,0.5185185185185184,7.393331050872803,0.8299576640129089,8.912384986877441,2.074573278427124,random_initialization,1701
37.0,0.022517604753375053,0.4444444444444446,8.108955383300781,0.8299576640129089,9.775518417358398,2.0451114177703857,random_initialization,1701
38.0,0.03777449205517769,0.5185185185185184,7.802805423736572,0.8299576640129089,9.40613079071045,2.119891405105591,random_initialization,1701
39.0,0.04376883804798126,0.5185185185185184,8.823060035705566,0.8299576640129089,10.636076927185059,2.1087214946746826,random_initialization,1701
40.0,0.03798170015215874,0.5185185185185184,8.559447288513184,0.8299576640129089,10.318305015563965,2.1872100830078125,random_initialization,1701
41.0,0.02614482305943966,0.48148148148148157,8.96329402923584,0.8299576640129089,10.804682731628418,2.0969126224517822,random_initialization,1701
42.0,0.052606601268053055,0.5555555555555555,7.969694137573242,0.8299576640129089,9.607399940490723,1.9995473623275757,random_initialization,1701
