analysis,revision,null_index,final_accuracy,final_macro_f1,evidence_first_mean,evidence_final_mean,evidence_progress_mean,native_mean_prompt_spearman,shuffle_mean,shuffle_q95,shuffle_q99,real_minus_shuffle_mean,empirical_p_upper
final_metric_transfer,step143000,131,0.16981132075471697,0.15357142857142855,0.0005209070192539961,0.0044539239709562185,0.0039330169517022215,0.023222060957910007,0.044607574624727295,0.13247130228262305,0.1605805515239477,-0.021385513666817287,0.63
within_checkpoint,step0,132,0.0,0.0,-0.008288082915799348,-0.12719790213669072,-0.1189098192208914,-0.6911202005541629,-0.2323712117880214,-0.02191582002902759,0.05383295949333659,-0.4587489887661415,1.0
within_checkpoint,step143000,132,0.0,0.0,-2.1283845149266864e-05,-0.005936255119206023,-0.005914971274056756,-0.553503100672912,-0.0775414789136916,0.1707745085103575,0.23922681092492395,-0.47596162175922035,1.0
final_metric_transfer,step0,132,0.1509433962264151,0.0629399585921325,0.002178512150693835,0.0005156415303778742,-0.0016628706203159606,-0.04565246074680035,-0.01850141472782982,0.029225491489642423,0.05426309539517086,-0.027151046018970528,0.77
final_metric_transfer,step143000,132,0.0,0.0,-2.1283845149266864e-05,-0.005936255119206023,-0.005914971274056756,-0.553503100672912,-0.0775414789136916,0.1707745085103575,0.23922681092492395,-0.47596162175922035,1.0
within_checkpoint,step0,133,0.3018867924528302,0.2540184453227931,0.00774826087932249,0.03505141913455587,0.027303158255233367,-0.07692307692307691,-0.017837698798247682,0.022720675550864218,0.04408761050270484,-0.05908537812482923,0.99
within_checkpoint,step143000,133,0.3018867924528302,0.2775224775224775,-0.00054238696272737,0.004718119964638327,0.005260506927365696,0.17495711835334474,0.0519577620778307,0.13125742182345956,0.1643778862646787,0.12299935627551403,0.01
final_metric_transfer,step0,133,0.22641509433962265,0.13997893997893998,0.0013033507040389144,0.001834470046256332,0.0005311193422174173,0.018208206887452165,0.019847505267745404,0.0759466948146193,0.0873993930597704,-0.0016392983802932387,0.52
final_metric_transfer,step143000,133,0.3018867924528302,0.2775224775224775,-0.00054238696272737,0.004718119964638327,0.005260506927365696,0.17495711835334474,0.0519577620778307,0.13125742182345956,0.1643778862646787,0.12299935627551403,0.01
within_checkpoint,step0,134,0.16981132075471697,0.17346938775510207,-0.005080643062020263,0.015539614598134615,0.02062025766015489,-0.2169151603113867,-0.08120257862967983,-0.0017416545718432794,0.010175484892465968,-0.13571258168170686,1.0
within_checkpoint,step143000,134,0.24528301886792453,0.21020408163265308,0.0005540565514618835,0.0006809151699398915,0.00012685861847800848,-0.1274574482121652,-0.01603313781701432,0.06441483045256628,0.0773505739543475,-0.11142431039515088,0.98
final_metric_transfer,step0,134,0.16981132075471697,0.07796964939822083,-0.0003398726767155278,-0.0014447536109094873,-0.0011048809341939597,-0.09394379205699961,-0.05870154240651667,-0.021440823327615797,-0.012249637155297534,-0.03524224965048294,0.95
final_metric_transfer,step143000,134,0.24528301886792453,0.21020408163265308,0.0005540565514618835,0.0006809151699398915,0.00012685861847800848,-0.1274574482121652,-0.01603313781701432,0.06441483045256628,0.0773505739543475,-0.11142431039515088,0.98
within_checkpoint,step0,135,0.16981132075471697,0.19582289055973265,-0.003209887028471868,-0.009769695119485122,-0.006559808091013254,-0.09302018735981002,-0.03562208708006307,-0.004420108193693119,0.008175221005409636,-0.05739810027974695,1.0
within_checkpoint,step143000,135,0.03773584905660377,0.05194805194805195,-0.0021179307726713037,-0.0013837358093469858,0.0007341949633243173,-0.09328407441614989,0.014704373194939233,0.0746404538857369,0.09966750230901164,-0.10798844761108913,0.99
final_metric_transfer,step0,135,0.11320754716981132,0.029055690072639227,-0.00016704425599343845,-0.00035342526929804636,-0.00018638101330460807,0.13986013986013984,0.025663682610509362,0.13298588204248582,0.14872674495316004,0.11419645724963048,0.03
final_metric_transfer,step143000,135,0.03773584905660377,0.05194805194805195,-0.0021179307726713037,-0.0013837358093469858,0.0007341949633243173,-0.09328407441614989,0.014704373194939233,0.0746404538857369,0.09966750230901164,-0.10798844761108913,0.99
within_checkpoint,step0,136,0.07547169811320754,0.06722689075630252,0.007751285795643233,0.008261922131006596,0.0005106363353633653,-0.09196463913445045,-0.05353308783840516,-0.008774244623301236,-0.0013036020583190408,-0.038431551296045294,0.93
within_checkpoint,step143000,136,0.03773584905660377,0.027210884353741496,0.0019346750701947487,-0.0028100992338359436,-0.0047447743040306915,-0.2962132207415226,-0.09566972002649533,0.007586752869771706,0.05104895104895093,-0.2005435007150273,1.0
final_metric_transfer,step0,136,0.1320754716981132,0.07760446075663466,-0.0002458249489701608,-0.0014290942446621218,-0.0011832692956919605,0.03377754321150548,-0.004891239882663553,0.04559968333553239,0.0555772529357435,0.03866878309416903,0.15
final_metric_transfer,step143000,136,0.03773584905660377,0.027210884353741496,0.0019346750701947487,-0.0028100992338359436,-0.0047447743040306915,-0.2962132207415226,-0.09566972002649533,0.007586752869771706,0.05104895104895093,-0.2005435007150273,1.0
within_checkpoint,step0,137,0.07547169811320754,0.08163265306122448,0.0032569006054601795,-0.028374097488140123,-0.031630998093600295,-0.3984694550732286,-0.14992916365129058,-0.02662620398469457,0.013645599683335443,-0.24854029142193804,1.0
within_checkpoint,step143000,137,0.1509433962264151,0.12698412698412698,0.0003555633958438226,-0.0018274077308470108,-0.0021829711266908337,-0.346351761446101,-0.06872525225869994,0.07902097902097902,0.12450719092228514,-0.27762650918740106,1.0
final_metric_transfer,step0,137,0.05660377358490566,0.03333333333333333,-0.0004566827633468933,-0.0012213791026449404,-0.0007646963392980468,-0.02031930333817127,-0.00075967485916028,0.060839160839160834,0.08619870695342394,-0.01955962847901099,0.7
final_metric_transfer,step143000,137,0.1509433962264151,0.12698412698412698,0.0003555633958438226,-0.0018274077308470108,-0.0021829711266908337,-0.346351761446101,-0.06872525225869994,0.07902097902097902,0.12450719092228514,-0.27762650918740106,1.0
within_checkpoint,step0,138,0.1509433962264151,0.14492112634527496,0.0012101937854303213,-4.578214444348836e-05,-0.0012559759298738083,-0.227998416677662,-0.07828116232918976,-0.0016756828077583346,0.015260588468135487,-0.14971725434847222,1.0
within_checkpoint,step143000,138,0.1320754716981132,0.1213032581453634,0.0008483744147291048,-0.0011425622949879793,-0.001990936709717084,-0.21414434621981795,-0.07298876081037317,0.03396226415094335,0.052202137485156334,-0.14115558540944478,0.99
final_metric_transfer,step0,138,0.09433962264150944,0.045907580791301715,-0.0007956808175252592,-0.00048188431767282974,0.0003137964998524291,0.04763161366934953,-0.004316819068105518,0.08416677661960677,0.10083916083916081,0.05194843273745505,0.19
final_metric_transfer,step143000,138,0.1320754716981132,0.1213032581453634,0.0008483744147291048,-0.0011425622949879793,-0.001990936709717084,-0.21414434621981795,-0.07298876081037317,0.03396226415094335,0.052202137485156334,-0.14115558540944478,0.99
within_checkpoint,step0,139,0.1320754716981132,0.11156462585034013,-40880.4920013208,-40880.44538753024,0.04661379056375418,0.17917931125478292,0.053049294901782035,0.13747196200026388,0.16264414830452562,0.1261300163530009,0.01
within_checkpoint,step143000,139,0.2830188679245283,0.28526077097505664,-40880.50296362351,-40880.50019655252,0.0027670709972252294,0.26771341865681486,0.028998255413349754,0.20325900514579756,0.2256287109117297,0.23871516324346512,0.01
final_metric_transfer,step0,139,0.09433962264150944,0.048530416951469584,-40880.50295242918,-40880.502170289954,0.0007821392313597677,-0.00831244227470643,-0.009645205185513933,0.02204776355719752,0.03039715001979152,0.0013327629108075036,0.52
final_metric_transfer,step143000,139,0.2830188679245283,0.28526077097505664,-40880.50296362351,-40880.50019655252,0.0027670709972252294,0.26771341865681486,0.028998255413349754,0.20325900514579756,0.2256287109117297,0.23871516324346512,0.01
within_checkpoint,step0,140,0.2641509433962264,0.25432900432900435,-0.0044743761764654754,0.04704558170978408,0.05151995788624954,-0.0010555482253595597,0.013226339126853707,0.06019263755112808,0.06776619606808285,-0.014281887352213266,0.69
within_checkpoint,step143000,140,0.18867924528301888,0.1859410430839002,0.0013912354413084691,0.004719286881609749,0.0033280514403012805,0.023881778598759736,0.021839985819402625,0.07714738092096583,0.08215595725029687,0.0020417927793571107,0.56
final_metric_transfer,step0,140,0.16981132075471697,0.1004501800720288,-0.0006122405109949007,-0.000957697397922639,-0.0003454568869277384,-0.03522892202137483,0.0233966528992258,0.07157936403219418,0.09384615384615383,-0.05862557492060062,0.98
final_metric_transfer,step143000,140,0.18867924528301888,0.1859410430839002,0.0013912354413084691,0.004719286881609749,0.0033280514403012805,0.023881778598759736,0.021839985819402625,0.07714738092096583,0.08215595725029687,0.0020417927793571107,0.56
within_checkpoint,step0,141,0.1509433962264151,0.130166849348435,-0.004584291003587588,0.006080158565260655,0.010664449568848244,-0.14223512336719882,-0.01519216442029478,0.06403219422087346,0.07431587280643881,-0.12704295894690404,1.0
within_checkpoint,step143000,141,0.03773584905660377,0.03361344537815126,-0.0015467461511156448,0.0007544226940294402,0.0023011688451450843,0.043673307824251224,0.05805648515768585,0.11137353212824908,0.1269164797466684,-0.014383177333434624,0.64
final_metric_transfer,step0,141,0.11320754716981132,0.029055690072639227,0.0016585773503822276,-0.0013849909849184764,-0.0030435683353007034,-0.1655891278532788,-0.07571026267424208,-0.02034569204380531,-0.001662488454941286,-0.08987886517903673,1.0
final_metric_transfer,step143000,141,0.03773584905660377,0.03361344537815126,-0.0015467461511156448,0.0007544226940294402,0.0023011688451450843,0.043673307824251224,0.05805648515768585,0.11137353212824908,0.1269164797466684,-0.014383177333434624,0.64
within_checkpoint,step0,142,0.22641509433962265,0.24024609843937575,0.001561057386599265,0.03252799723673669,0.030966939852791586,-0.015437392795883359,0.00985444896251071,0.052262831508114505,0.05794959757223908,-0.02529184175839407,0.86
within_checkpoint,step143000,142,0.33962264150943394,0.2959183673469387,0.0003797515500703247,0.003996694746855091,0.0036169432000914166,0.15978361261380133,0.05371567635718578,0.1593877820292914,0.17582002902757618,0.10606793625661556,0.06
final_metric_transfer,step0,142,0.1509433962264151,0.06324110671936758,-5.7287571484970595e-05,6.929123986754871e-05,0.0001265788204228444,-0.0009236046971895999,-0.033483002608217016,-0.0012138804591634881,0.014210317983902878,0.03255939791102742,0.06
final_metric_transfer,step143000,142,0.33962264150943394,0.2959183673469387,0.0003797515500703247,0.003996694746855091,0.0036169432000914166,0.15978361261380133,0.05371567635718578,0.1593877820292914,0.17582002902757618,0.10606793625661556,0.06
within_checkpoint,step0,143,0.22641509433962265,0.19092970521541952,56603.77718458516,56603.79686762943,0.019683044265427153,-0.13735321282491092,-0.02862908008705607,0.027153978097374305,0.04680564718300565,-0.10872413273785485,1.0
within_checkpoint,step143000,143,0.22641509433962265,0.20357142857142854,56603.773776671725,56603.7725524292,-0.001224242535774908,-0.0792980604301359,0.018873255579945118,0.07446892729911592,0.0953001715265866,-0.09817131601008103,1.0
final_metric_transfer,step0,143,0.37735849056603776,0.33420868347338933,56603.77250629231,56603.77531775042,0.002811458128685066,0.11228394247262172,0.028677059551845144,0.08082860535690718,0.09378018208206883,0.08360688292077657,0.01
final_metric_transfer,step143000,143,0.22641509433962265,0.20357142857142854,56603.773776671725,56603.7725524292,-0.001224242535774908,-0.0792980604301359,0.018873255579945118,0.07446892729911592,0.0953001715265866,-0.09817131601008103,1.0
within_checkpoint,step0,144,0.03773584905660377,0.03571428571428571,56603.7661133496,56603.74057794752,-0.025535402065849554,-0.24317192241720545,-0.1028346534349965,-0.018432510885341088,-0.013592822272067581,-0.14033726898220894,1.0
within_checkpoint,step143000,144,0.03773584905660377,0.03361344537815126,56603.77270177188,56603.772681840564,-1.9931319904008966e-05,-0.07098561815542948,0.010134329173780288,0.09406254123235253,0.11080881382768148,-0.08111994732920977,0.91
final_metric_transfer,step0,144,0.09433962264150944,0.07503607503607504,56603.773278248824,56603.77295273558,-0.00032551325643000715,-0.038263623169283556,-0.009450621800536038,0.016189470906452025,0.021147908695078498,-0.028813001368747516,0.96
final_metric_transfer,step143000,144,0.03773584905660377,0.03361344537815126,56603.77270177188,56603.772681840564,-1.9931319904008966e-05,-0.07098561815542948,0.010134329173780288,0.09406254123235253,0.11080881382768148,-0.08111994732920977,0.91
within_checkpoint,step0,145,0.24528301886792453,0.1954044775805059,0.00796942405408033,-0.0008267755825259019,-0.008796199636606222,-0.26322733869903686,-0.09630144964621808,-0.00927563003034705,0.029104103443726066,-0.1669258890528188,1.0
within_checkpoint,step143000,145,0.20754716981132076,0.18133569217160547,-5.7706609151827415e-05,-0.0009488276964682464,-0.0008911210873164192,-0.19316532524079694,-0.03375088795328932,0.06192109777015438,0.08049874653648235,-0.15941443728750762,1.0
final_metric_transfer,step0,145,0.18867924528301888,0.12162082224194025,-0.0002993245960153145,0.002698692281178808,0.002998016877194121,0.10661037076131415,0.007387504814606014,0.08638342789286184,0.09906583982055676,0.09922286594670814,0.01
final_metric_transfer,step143000,145,0.20754716981132076,0.18133569217160547,-5.7706609151827415e-05,-0.0009488276964682464,-0.0008911210873164192,-0.19316532524079694,-0.03375088795328932,0.06192109777015438,0.08049874653648235,-0.15941443728750762,1.0
within_checkpoint,step0,146,0.07547169811320754,0.08333333333333333,-31446.53791563218,-31446.568500284808,-0.03058465261838072,-0.3207547169811321,-0.10897602492799749,0.00029027576197384843,0.04964771077978619,-0.21177869205313463,1.0
within_checkpoint,step143000,146,0.16981132075471697,0.14544513457556935,-31446.5432382589,-31446.543133980544,0.00010427835500537765,-0.12824910938118486,-0.0383449217068428,0.018340150415622106,0.039722918590843044,-0.08990418767434206,0.99
final_metric_transfer,step0,146,0.1509433962264151,0.03747072599531616,-31446.54034802552,-31446.539683574556,0.0006644509640466238,0.11360337775432117,-0.012526638598679762,0.07120992215331838,0.10581607072173108,0.12613001635300092,0.01
final_metric_transfer,step143000,146,0.16981132075471697,0.14544513457556935,-31446.5432382589,-31446.543133980544,0.00010427835500537765,-0.12824910938118486,-0.0383449217068428,0.018340150415622106,0.039722918590843044,-0.08990418767434206,0.99
within_checkpoint,step0,147,0.16981132075471697,0.19590935380409064,12578.62825800623,12578.644710380408,0.016452374186702173,-0.24145665655099613,-0.09557109557109557,-0.002652064916215864,0.011117561683599378,-0.14588556097990057,0.99
within_checkpoint,step143000,147,0.22641509433962265,0.21904761904761902,12578.61694725768,12578.618037352446,0.0010900947686602754,-0.09605488850771869,-0.0046899926831316194,0.06865021770682148,0.08710647842723311,-0.09136489582458707,0.99
