control,target_abs_shift,nontarget_abs_shift,specificity,target_signed_shift,nontarget_signed_shift,target_hit_rate,nontarget_hit_rate,n
shuffle_mech_policy_043,3.246611774652854,0.2828484186397985,2.9637633560130556,3.241141433003305,0.25703872189733196,0.0,0.3399014778325123,290
shuffle_mech_policy_044,3.246611774652854,0.25769090887360974,2.988920865779244,3.241141433003305,0.2302210577603044,0.0,0.33497536945812806,290
shuffle_mech_policy_045,3.235274236777733,0.255995789772184,2.979278447005549,3.2298038951281844,0.24045703857403083,0.0,0.3399014778325123,290
shuffle_mech_policy_046,3.246611774652854,0.28014506964847957,2.9664667050043745,3.241141433003305,0.2652464946502535,0.0,0.3399014778325123,290
shuffle_mech_policy_047,3.2091630943890275,0.2688610700550925,2.940302024333935,3.203692752739479,0.2489069007300391,0.0,0.3399014778325123,290
shuffle_mech_policy_048,3.235274236777733,0.2689824239373794,2.9662918128403537,3.2298038951281844,0.2542669144757275,0.0,0.3399014778325123,290
shuffle_mech_policy_049,3.2232687486999336,0.3265657501267682,2.8967029985731654,3.2177984070503847,0.30474499117564685,0.0,0.3399014778325123,290
shuffle_policy_label_000,0.5458503920456459,1.11100087142343,-0.5651504793777842,0.48050348786101943,0.8101752649974353,0.0,0.4039408866995074,290
shuffle_policy_label_001,1.6008398231418652,1.219428164031118,0.38141165911074726,1.3205098119275323,0.8463016936344466,0.0,0.39408866995073893,290
shuffle_policy_label_002,0.9260069063340111,1.099898206189348,-0.17389129985533702,0.8927654315685404,0.9330765373013877,0.0,0.45320197044334976,290
shuffle_policy_label_003,1.9026444478966724,0.8122773605027223,1.0903670873939502,1.726796084436877,0.5730185273832875,0.0,0.43349753694581283,290
shuffle_policy_label_004,2.0922563322659196,0.8329665866391412,1.2592897456267784,2.0536126049085595,0.3436083306232697,0.0,0.3694581280788177,290
shuffle_policy_label_005,1.692702762011824,1.0314567729170099,0.6612459890948141,1.691042842536137,0.7890388419475461,0.0,0.43349753694581283,290
shuffle_policy_label_006,1.6144310825172512,0.9039865139082734,0.7104445686089778,1.3869137298101666,0.7156728335789272,0.0,0.3891625615763547,290
shuffle_policy_label_007,2.193184181191455,0.6222317130694835,1.5709524681219715,2.1645043060697358,-0.08991709894734651,0.0,0.3399014778325123,290
shuffle_policy_label_008,2.118891256979142,0.9294580732073102,1.1894331837718317,2.1116538445154824,0.77990838694455,0.0,0.4187192118226601,290
shuffle_policy_label_009,1.9442776893747264,1.5654371741957265,0.37884051517899997,1.8720907151013955,1.3416821105139596,0.0,0.43842364532019706,290
shuffle_policy_label_010,0.9600309613107265,1.5060390404292516,-0.5460080791185251,0.8993909550809313,1.3501693685653762,0.0,0.4482758620689655,290
shuffle_policy_label_011,1.6590579981091378,0.9887411048259641,0.6703168932831737,1.616095068811,0.793640219519291,0.0,0.3842364532019704,290
shuffle_policy_label_012,0.5289155176316185,0.9660297696813575,-0.43711425204973897,0.49443515963938045,0.8560654670734124,0.0,0.45320197044334976,290
shuffle_policy_label_013,1.4071204470491958,0.8655114326571008,0.541609014392095,1.367205477308953,0.524249923640284,0.0,0.3891625615763547,290
shuffle_policy_label_014,1.6652585925727055,0.8935044064310383,0.7717541861416671,1.6037706712196613,0.633548988497316,0.0,0.4088669950738916,290
shuffle_policy_label_015,1.6237805478874294,1.0127667887457485,0.6110137591416809,1.5652010591550805,0.7259139039833558,0.0,0.42857142857142855,290
shuffle_policy_label_016,1.7320112428445926,1.0243009581354452,0.7077102847091474,1.6630383538103652,0.8445022552471443,0.0,0.4088669950738916,290
shuffle_policy_label_017,1.3363570317454723,1.1774069922310966,0.1589500395143757,1.2827681481153115,0.9233520759150312,0.0,0.43349753694581283,290
shuffle_policy_label_018,1.677286016530004,1.1841648593911984,0.49312115713880567,1.6521662240740898,0.9770915185289429,0.0,0.4187192118226601,290
