null_type,null_index,cross_half_identity_advantage,quarter_identity_advantage,cross_half_self_cosine,lag1_cosine,lag2_cosine,cross_half_unbiased_cka,quarter_unbiased_cka,task,model,init_seed
lag1_matched_markov_donor,5,-0.04643000662326813,-0.014086280949413776,-0.19983844459056854,-0.0276015792042017,-0.019887423142790794,0.9738811298386291,0.9588078522207923,lexical_category,qwen,1801
contiguous_block_donor_k4,5,-0.04808209463953972,-0.013575747609138489,-0.2039753645658493,-0.026791343465447426,-0.022186333313584328,0.9587219694161637,0.9384218546129921,lexical_category,qwen,1801
independent_layer_donor,6,-0.04695095121860504,-0.013663160614669323,-0.2003580778837204,-0.02340647019445896,-0.02038237452507019,0.974004804265101,0.959065080820142,lexical_category,qwen,1801
lag1_matched_markov_donor,6,-0.04645921662449837,-0.013013926334679127,-0.1999496966600418,-0.0276015792042017,-0.020027674734592438,0.9736192668027068,0.9584490763935849,lexical_category,qwen,1801
contiguous_block_donor_k4,6,-0.04894379898905754,-0.014327146112918854,-0.20467324554920197,-0.026674678549170494,-0.02225751429796219,0.9595757324466221,0.9394273377071911,lexical_category,qwen,1801
independent_layer_donor,7,-0.047325003892183304,-0.013143971562385559,-0.20086467266082764,-0.02339971251785755,-0.02040986530482769,0.9749536658375004,0.9600592820404982,lexical_category,qwen,1801
lag1_matched_markov_donor,7,-0.04674500226974487,-0.013914729468524456,-0.20039112865924835,-0.02760157734155655,-0.020036941394209862,0.9736709905295942,0.9580394032498312,lexical_category,qwen,1801
contiguous_block_donor_k4,7,-0.04920640587806702,-0.014131832867860794,-0.20489351451396942,-0.02680380642414093,-0.022106826305389404,0.9583982342773566,0.9368965861687915,lexical_category,qwen,1801
independent_layer_donor,8,-0.04630757495760918,-0.013688221573829651,-0.19978785514831543,-0.023527702316641808,-0.020404405891895294,0.9738228597367098,0.9591225165364492,lexical_category,qwen,1801
lag1_matched_markov_donor,8,-0.047400277107954025,-0.0133298859000206,-0.20084118843078613,-0.0276015792042017,-0.019966930150985718,0.9739032003392222,0.9600000092588677,lexical_category,qwen,1801
contiguous_block_donor_k4,8,-0.05029212310910225,-0.01428916398435831,-0.20602351427078247,-0.026813499629497528,-0.022135144099593163,0.9588277505261594,0.940267806895856,lexical_category,qwen,1801
independent_layer_donor,9,-0.04711822047829628,-0.01365990936756134,-0.2006574422121048,-0.023481076583266258,-0.020452342927455902,0.9730347777374658,0.9582994466509428,lexical_category,qwen,1801
lag1_matched_markov_donor,9,-0.047221243381500244,-0.0140562504529953,-0.20070450007915497,-0.0276015792042017,-0.020057210698723793,0.9732691166233711,0.9599400024668088,lexical_category,qwen,1801
contiguous_block_donor_k4,9,-0.04959631338715553,-0.014548770152032375,-0.20534084737300873,-0.026801874861121178,-0.022088533267378807,0.9566394249377258,0.9366412056527793,lexical_category,qwen,1801
independent_layer_donor,10,-0.04674719274044037,-0.013373460620641708,-0.20015819370746613,-0.023331724107265472,-0.020292840898036957,0.9741721537542306,0.9587494964032567,lexical_category,qwen,1801
lag1_matched_markov_donor,10,-0.04784105345606804,-0.014064778573811054,-0.20125456154346466,-0.0276015792042017,-0.020071163773536682,0.9739616819787121,0.9599617560415333,lexical_category,qwen,1801
contiguous_block_donor_k4,10,-0.04853696748614311,-0.013497780077159405,-0.20429177582263947,-0.02680549956858158,-0.02224700152873993,0.9580271676582586,0.9368656203382781,lexical_category,qwen,1801
independent_layer_donor,11,-0.04725365713238716,-0.014072626829147339,-0.2006954699754715,-0.023332977667450905,-0.020358821377158165,0.9733496233621355,0.9586217517495084,lexical_category,qwen,1801
lag1_matched_markov_donor,11,-0.04674798250198364,-0.013885796070098877,-0.20020441710948944,-0.02760157734155655,-0.020054340362548828,0.9728763422102744,0.9585148769210745,lexical_category,qwen,1801
contiguous_block_donor_k4,11,-0.0499790757894516,-0.013994496315717697,-0.20558874309062958,-0.026754239574074745,-0.022259050980210304,0.9580272416784337,0.9380902033393006,lexical_category,qwen,1801
independent_layer_donor,12,-0.04758067429065704,-0.014654288999736309,-0.2009747475385666,-0.023338764905929565,-0.02037566900253296,0.9738782497795322,0.9589478610194034,lexical_category,qwen,1801
lag1_matched_markov_donor,12,-0.046510010957717896,-0.013097628951072693,-0.19999420642852783,-0.0276015792042017,-0.020126933231949806,0.9739496715979447,0.9596325024863809,lexical_category,qwen,1801
contiguous_block_donor_k4,12,-0.04932801425457001,-0.014376050792634487,-0.20507653057575226,-0.02682519517838955,-0.0223542507737875,0.9585821186035254,0.9396728986296254,lexical_category,qwen,1801
independent_layer_donor,13,-0.046425461769104004,-0.013375699520111084,-0.1997898370027542,-0.023422755300998688,-0.020205402746796608,0.9740613381405392,0.9590790075385331,lexical_category,qwen,1801
lag1_matched_markov_donor,13,-0.047574061900377274,-0.01312930416315794,-0.20104467868804932,-0.0276015792042017,-0.019994625821709633,0.9740135351474751,0.9593052706551468,lexical_category,qwen,1801
contiguous_block_donor_k4,13,-0.04835054650902748,-0.012986619956791401,-0.20391516387462616,-0.026781296357512474,-0.02206656150519848,0.9589876211481806,0.939198539970015,lexical_category,qwen,1801
independent_layer_donor,14,-0.04645988717675209,-0.012971467338502407,-0.19979147613048553,-0.023293817415833473,-0.02034761570394039,0.9727975062520788,0.9581417983647692,lexical_category,qwen,1801
lag1_matched_markov_donor,14,-0.04835880920290947,-0.01497830729931593,-0.2018725872039795,-0.02760157734155655,-0.020095178857445717,0.973112897622873,0.9594475148077336,lexical_category,qwen,1801
contiguous_block_donor_k4,14,-0.0500289611518383,-0.01464757788926363,-0.20553834736347198,-0.026830831542611122,-0.022140009328722954,0.9555813838156044,0.9384984064183456,lexical_category,qwen,1801
independent_layer_donor,15,-0.04756179079413414,-0.013741466216742992,-0.2010165899991989,-0.02339325286448002,-0.020227227360010147,0.9734428391667189,0.9583162934271313,lexical_category,qwen,1801
lag1_matched_markov_donor,15,-0.047102946788072586,-0.013706809841096401,-0.2005738765001297,-0.0276015792042017,-0.020057925954461098,0.9729042908247277,0.9591622047642809,lexical_category,qwen,1801
contiguous_block_donor_k4,15,-0.04901430383324623,-0.013975568115711212,-0.20462729036808014,-0.02677338756620884,-0.022130444645881653,0.9568442245851704,0.9362981745701933,lexical_category,qwen,1801
independent_layer_donor,16,-0.04800009727478027,-0.014059838838875294,-0.20142251253128052,-0.023508703336119652,-0.020290104672312737,0.9749654774202376,0.959227178594462,lexical_category,qwen,1801
lag1_matched_markov_donor,16,-0.04744860157370567,-0.013669416308403015,-0.20088522136211395,-0.02760157734155655,-0.020128237083554268,0.9731599494858203,0.9593498296411598,lexical_category,qwen,1801
contiguous_block_donor_k4,16,-0.048311829566955566,-0.01379887294024229,-0.20386672019958496,-0.026757484301924706,-0.022070400416851044,0.9578097033701748,0.9368401779311563,lexical_category,qwen,1801
independent_layer_donor,17,-0.047529857605695724,-0.014326363801956177,-0.20114301145076752,-0.023485971614718437,-0.02032853662967682,0.9747720032930678,0.9582314970615103,lexical_category,qwen,1801
lag1_matched_markov_donor,17,-0.04770224168896675,-0.014297801069915295,-0.20122437179088593,-0.0276015792042017,-0.019915299490094185,0.9738445537265389,0.9591585766978088,lexical_category,qwen,1801
contiguous_block_donor_k4,17,-0.05037940666079521,-0.014616499654948711,-0.20608507096767426,-0.02676955610513687,-0.022124826908111572,0.9558428107252525,0.9353757574133349,lexical_category,qwen,1801
independent_layer_donor,18,-0.04602551460266113,-0.01291314885020256,-0.1994783878326416,-0.023486100137233734,-0.02050829865038395,0.9729221909859906,0.9576577156522778,lexical_category,qwen,1801
lag1_matched_markov_donor,18,-0.04624083638191223,-0.013625174760818481,-0.19991342723369598,-0.0276015792042017,-0.02003718726336956,0.9741115788792692,0.95843887417897,lexical_category,qwen,1801
contiguous_block_donor_k4,18,-0.04838055372238159,-0.013576999306678772,-0.20404665172100067,-0.026717180386185646,-0.022102922201156616,0.9575332134513335,0.9390148541568117,lexical_category,qwen,1801
independent_layer_donor,19,-0.047140855342149734,-0.01399317104369402,-0.20046429336071014,-0.02338590659201145,-0.020184868946671486,0.9734999370579133,0.9595162071709206,lexical_category,qwen,1801
lag1_matched_markov_donor,19,-0.04693789407610893,-0.013436655513942242,-0.20056559145450592,-0.0276015792042017,-0.020194878801703453,0.9738899527569106,0.9590886154765399,lexical_category,qwen,1801
contiguous_block_donor_k4,19,-0.049756135791540146,-0.01457897573709488,-0.2054983526468277,-0.026758387684822083,-0.022193918004631996,0.9566646363987277,0.9359466194039697,lexical_category,qwen,1801
independent_layer_donor,20,-0.047864049673080444,-0.013230498880147934,-0.2012944221496582,-0.023504415526986122,-0.020172473043203354,0.9747396264000523,0.9590813044921586,lexical_category,qwen,1801
lag1_matched_markov_donor,20,-0.046548355370759964,-0.013245771639049053,-0.20005826652050018,-0.0276015792042017,-0.020033933222293854,0.9729764940005975,0.9568244501046811,lexical_category,qwen,1801
contiguous_block_donor_k4,20,-0.049128953367471695,-0.014993061311542988,-0.20473282039165497,-0.026741541922092438,-0.02216094732284546,0.9570057612096202,0.9375048058066305,lexical_category,qwen,1801
independent_layer_donor,21,-0.0477079413831234,-0.0138373002409935,-0.20102083683013916,-0.02327183447778225,-0.020390911027789116,0.9715057991494004,0.9570165467828767,lexical_category,qwen,1801
lag1_matched_markov_donor,21,-0.04664389416575432,-0.014123435132205486,-0.2001810073852539,-0.0276015792042017,-0.020034199580550194,0.9732606162659775,0.9559443419829736,lexical_category,qwen,1801
contiguous_block_donor_k4,21,-0.04819786176085472,-0.013841688632965088,-0.2039784938097,-0.026749378070235252,-0.02215467393398285,0.9595917645872327,0.9403615151093491,lexical_category,qwen,1801
independent_layer_donor,22,-0.04696407914161682,-0.01349154207855463,-0.20041173696517944,-0.02339325100183487,-0.020354731008410454,0.9742532950358956,0.9587584873111662,lexical_category,qwen,1801
lag1_matched_markov_donor,22,-0.04683573171496391,-0.013303344137966633,-0.20026522874832153,-0.0276015792042017,-0.020086869597434998,0.973388911471131,0.959837682657348,lexical_category,qwen,1801
contiguous_block_donor_k4,22,-0.04940146580338478,-0.014084722846746445,-0.20513178408145905,-0.026733266189694405,-0.022261889651417732,0.9588848814586806,0.939541654336608,lexical_category,qwen,1801
